cell_type_name,female_n,female_broad_class,male_n,male_cell_type,male_superclass
L4,0,,1770,L4,ol_intrinsic
Tm21,0,,1526,Tm6,ol_intrinsic
Tm25,0,,967,Tm12,ol_intrinsic
yDm8,0,,572,Dm8a,ol_intrinsic
TmY4,0,,562,TmY4,ol_intrinsic
pDm8,0,,532,Dm8b,ol_intrinsic
Mi10,0,,444,Mi10,ol_intrinsic
TmY11,0,,432,TmY13,ol_intrinsic
Tm16,0,,396,Tm16,ol_intrinsic
Lawf2,0,,383,Lawf2,ol_intrinsic
Lawf1,0,,361,Lawf1,ol_intrinsic
TmY20,0,,343,TmY20,ol_intrinsic
PFNp,0,,290,PFNp_b,cb_intrinsic
Tm8a,0,,223,Tm38,ol_intrinsic
TmY15,0,,209,TmY15,ol_intrinsic
Tm40,0,,180,Tm40,ol_intrinsic
Pm05,0,,168,Pm4,ol_intrinsic
Dm16,0,,151,Dm16,ol_intrinsic
Tm33,0,,125,Tm32,ol_intrinsic
Tm35,0,,120,Tm31,ol_intrinsic
MLt2,0,,107,MeLo3a,ol_intrinsic
Dm4,0,,99,Dm4,ol_intrinsic
Lai,0,,84,Lai,ol_intrinsic
LMa5,0,,82,MeLo9,ol_intrinsic
MLt5,0,,81,MeLo3b,ol_intrinsic
JO-FV,0,,70,JO-FV,cb_sensory
"BM_Ant,BM_Fr,BM_FrOr,BM_InOc,BM_Oc,BM_Or,BM_Vib",0,,69,BM,cb_sensory
Sm32,0,,69,Mi18,ol_intrinsic
MLt6,0,,68,MeLo4,ol_intrinsic
"FC1A,FC1B,FC1F",0,,54,FC1B,cb_intrinsic
JO-EV1,0,,50,JO-EV1,cb_sensory
Pm06,0,,50,Pm6,ol_intrinsic
claw_tpGRN,0,,50,claw_tpGRN,cb_sensory
PFNm,0,,48,PFNm_b,cb_intrinsic
TPMN1,0,,48,TPMN1,cb_sensory
JO-EV3,0,,45,JO-EV3,cb_sensory
ER2,0,,41,ER2_c,cb_intrinsic
Pm07,0,,39,Pm8,ol_intrinsic
JO-ED2_a,0,,38,JO-ED2_a,cb_sensory
MLt8,0,,37,MeLo5,ol_intrinsic
JO-EV2,0,,36,JO-EV2,cb_sensory
LMa3,0,,36,TmY19b,ol_intrinsic
"TuBu09,TuBu10",0,,36,TuBu09,cb_intrinsic
Dm14,0,,34,Dm14,ol_intrinsic
DmDRA2,0,,33,Dm-DRA2,ol_intrinsic
"FS1A_b,FS1A_c",0,,31,FS1A_c,cb_intrinsic
"PVLP004,PVLP005",0,,31,PVLP004,cb_intrinsic
Sm27,0,,31,Cm17,ol_intrinsic
Dm19,0,,30,Dm19,ol_intrinsic
ER3a,0,,30,ER3a_a,cb_intrinsic
ER3w,0,,30,ER3w_b,cb_intrinsic
Sm31,0,,30,Cm19,ol_intrinsic
ER1,0,,28,ER1_b,cb_intrinsic
"vDeltaG,vDeltaH",0,,27,vDeltaG,cb_intrinsic
"LTe49a,LTe49b,LTe49d,LTe49e,LTe49f",0,,26,LoVP27,visual_projection
AOTU008,0,,25,AOTU008,cb_intrinsic
"BM_dOcci,BM_dPoOr",0,,25,,cb_sensory
"DNg08_a,DNg08_b",0,,23,DNg08,descending_neuron
JO-EV5,0,,23,JO-EV5,cb_sensory
CB1617,0,,22,CB1617,cb_intrinsic
Li21,0,,22,Li17,ol_intrinsic
CB1178,0,,21,CB1178,cb_intrinsic
CB4072,0,,21,CB4072,cb_intrinsic
ER5,0,,21,ER5,cb_intrinsic
JO-ED2_b,0,,21,JO-ED2_b,cb_sensory
JO-EV6,0,,21,JO-EV6,cb_sensory
aPhM1,0,,21,aPhM1,cb_sensory
CB4091,0,,20,CB4091,cb_intrinsic
CB4129,0,,20,CB4129,cb_intrinsic
CB4156,0,,20,SMP167,cb_intrinsic
FB9B,0,,20,FB9B_a,cb_intrinsic
vDeltaI_b,0,,20,vDeltaI_b,cb_intrinsic
CB4070,0,,19,CB4070,cb_intrinsic
CB4083,0,,19,CB4083,cb_intrinsic
CB4108,0,,19,PRW006,cb_intrinsic
CB4116,0,,19,CB4116,cb_intrinsic
CB4126,0,,19,SMP297,cb_intrinsic
LB1e,0,,19,LB1e,cb_sensory
CB1964,0,,18,CB1964,cb_intrinsic
CB4120,0,,18,CB4120,cb_intrinsic
CB4148,0,,18,GNG643,cb_sensory
ER3p,0,,18,ER3p_a,cb_intrinsic
JO-B1_a,0,,18,JO-B1_a,cb_sensory
JO-ED1,0,,18,JO-ED1,cb_sensory
"VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8",0,,18,VS,visual_projection
"CB1761,CB2741",0,,17,LAL067,cb_intrinsic
CB1786_a,0,,17,CB1786_a,cb_intrinsic
CB4133,0,,17,CB4133,cb_intrinsic
"LHAD1b2_a,LHAD1b2_c",0,,17,CB4208,cb_intrinsic
vDeltaI_a,0,,17,vDeltaI_a,cb_intrinsic
"CB1508,CB2021",0,,16,,cb_intrinsic
CB4118,0,,16,CB4118,cb_intrinsic
"CL123,CRE061",0,,16,CL123_a,cb_intrinsic
"ER3d_a,ER3d_c",0,,16,ER3d_c,cb_intrinsic
FS1A_a,0,,16,FS1A_a,cb_intrinsic
FS1B_b,0,,16,FS1B_b,cb_intrinsic
IPC,0,,16,IPC,cb_endocrine
"LAL096,LAL097",0,,16,LAL096,cb_intrinsic
"LB1a,LB1d",0,,16,LB1a,cb_sensory
LB1c,0,,16,LB1c,cb_sensory
"PLP188,PLP189",0,,16,PLP188,cb_intrinsic
"AVLP190,AVLP191",0,,15,AVLP191,cb_intrinsic
"CB2293,CB2776,CB2781",0,,15,,cb_intrinsic
CB4069,0,,15,CL225,cb_intrinsic
CB4073,0,,15,CB4073,cb_intrinsic
CB4107,0,,15,CB4107,cb_intrinsic
CB4138,0,,15,CB4138,cb_intrinsic
"FB3B,FB3C,FB3E",0,,15,FB3C,cb_intrinsic
FB4Z,0,,15,FB4Z_a,cb_intrinsic
"CB1335,CB2738,CB1341",0,,14,,cb_intrinsic
"CB2926,CB1199,CB3699",0,,14,GNG237,cb_intrinsic
CB4066,0,,14,CB4066,cb_intrinsic
CB4071,0,,14,CB4071,cb_intrinsic
CB4081,0,,14,CB4081,cb_intrinsic
CB4084,0,,14,CB4084,cb_intrinsic
CB4109,0,,14,PRW005,cb_intrinsic
CB4110,0,,14,CB4110,cb_intrinsic
CB4242,0,,14,CB4242,cb_intrinsic
JO-ED2_c,0,,14,JO-ED2_c,cb_sensory
Lat,0,,14,Lat1,visual_centrifugal
"SIP078,SIP080",0,,14,SIP078,cb_intrinsic
SMP106,0,,14,SMP106,cb_intrinsic
CB1738,0,,13,AVLP279,cb_intrinsic
CB4096,0,,13,CB4096,cb_intrinsic
FS1B_a,0,,13,FS1B_a,cb_intrinsic
JO-A2,0,,13,JO-A2,cb_sensory
"LAL028,LAL029",0,,13,LAL028,cb_intrinsic
"CB0007,CB0739",0,,12,AOTU016_b,cb_intrinsic
CB0958c,0,,12,AMMC005,cb_intrinsic
"CB1371,CB3522",0,,12,SLP021,cb_intrinsic
"CB1395,CB2334",0,,12,AVLP480,cb_intrinsic
"CB1501,CB3182",0,,12,,cb_intrinsic
"CB1618,CB3330",0,,12,aIPg7,cb_intrinsic
"CB1791,CB3118",0,,12,SMP228,cb_intrinsic
CB1824,0,,12,CB1824,cb_intrinsic
"CB2108,CB2449",0,,12,WED063_b,cb_intrinsic
"CB2835,CB3123",0,,12,,cb_intrinsic
"CB3111,CB2308",0,,12,,cb_intrinsic
CB3983,0,,12,AVLP038,cb_intrinsic
CB4060,0,,12,PS357,cb_intrinsic
CB4067,0,,12,GNG326,cb_intrinsic
CB4078,0,,12,PRW007,cb_intrinsic
CB4119,0,,12,CB4119,cb_intrinsic
CB4127,0,,12,CB4127,cb_intrinsic
CB4128,0,,12,CB4128,cb_intrinsic
CB4155,0,,12,CB4155,cb_intrinsic
CB4199,0,,12,SMP403,cb_intrinsic
FB4F,0,,12,FB4F_c,cb_intrinsic
JO-B1_b,0,,12,JO-B1_b,cb_sensory
JO-B3,0,,12,JO-B3,cb_sensory
JO-B4_b,0,,12,JO-B4_b,cb_sensory
LHPV4g1,0,,12,LHPV4g1,cb_intrinsic
PDt1,0,,12,Mi19,ol_intrinsic
PS153,0,,12,PS153,cb_intrinsic
"PS268,PS269,CB3941",0,,12,PS268,cb_intrinsic
"SLP369,SLP370",0,,12,SLP369,cb_intrinsic
Sm34,0,,12,Cm28,ol_intrinsic
TPMN2,0,,12,TPMN2,cb_sensory
WED103,0,,12,WED103,cb_intrinsic
lLN2P_b,0,,12,lLN2P_b,cb_intrinsic
"CB1031,CB3554,CB3604",0,,11,SIP071,cb_intrinsic
"CB2085,CB1144,CB2209",0,,11,,cb_intrinsic
"CB2370,CB1681",0,,11,AVLP126,cb_intrinsic
"CB2581,CB3108,CB3273",0,,11,LHPV2e1_a,cb_intrinsic
CB4082,0,,11,CB4082,cb_intrinsic
CB4087,0,,11,CB4087,cb_intrinsic
CB4094,0,,11,CB4094,cb_intrinsic
CB4111,0,,11,SIP011,cb_intrinsic
CB4112,0,,11,CB4112,cb_intrinsic
CB4130,0,,11,CB4130,cb_intrinsic
CB4154,0,,11,SMP105_a,cb_intrinsic
DNpe015,0,,11,DNpe015,descending_neuron
FB4E,0,,11,FB4E_a,cb_intrinsic
LHAV5a2_a3,0,,11,LHAV5a2_a3,cb_intrinsic
LHPV2a1_c,0,,11,LHPV2a1_c,cb_intrinsic
"LHPV2f2,CB1982",0,,11,,cb_intrinsic
"PLP101,PLP102",0,,11,PLP101,cb_intrinsic
PLP150,0,,11,PLP150,cb_intrinsic
"SLP114,SLP115",0,,11,SLP115,cb_intrinsic
Sm29,0,,11,Cm24,ol_intrinsic
5-HT-IR Tan,0,,10,Lat3,ol_intrinsic
CB0979b,0,,10,AMMC019,cb_intrinsic
CB1026,0,,10,CB1026,cb_intrinsic
"CB1040,CB1043",0,,10,,cb_intrinsic
"CB1058,CB2554",0,,10,,cb_intrinsic
"CB1152,CB2112",0,,10,,cb_intrinsic
"CB1203,CB3493,CB3429",0,,10,,cb_intrinsic
CB1231b,0,,10,SAD113,cb_intrinsic
"CB1438,CB1496,CB2949",0,,10,IPS001,cb_intrinsic
"CB1473,CB1686",0,,10,lLN12A,cb_intrinsic
"CB1490,CB2201",0,,10,LHPV2b2_a,cb_intrinsic
"CB1580,CB2056",0,,10,,cb_intrinsic
CB1805,0,,10,CB1805,cb_intrinsic
"CB1892,CB2009",0,,10,,cb_intrinsic
CB1895,0,,10,SMP347,cb_intrinsic
"CB1917,CB2543",0,,10,,cb_intrinsic
"CB2031,CB3231",0,,10,LHPD2a4_a,cb_intrinsic
CB2074,0,,10,CB2074,cb_intrinsic
CB2364,0,,10,WED001,cb_intrinsic
CB2814,0,,10,CB2814,cb_intrinsic
"CB3130,CB3454",0,,10,SLP164,cb_intrinsic
"CB3174,CB2076",0,,10,,cb_intrinsic
"CB3401,CB3809",0,,10,GNG255,cb_intrinsic
CB3978,0,,10,CL122_b,cb_intrinsic
CB3982,0,,10,WED034,cb_intrinsic
CB4063,0,,10,GNG332,cb_intrinsic
CB4076,0,,10,PRW008,cb_intrinsic
CB4077,0,,10,CB4077,cb_intrinsic
CB4086,0,,10,CB4086,cb_intrinsic
CB4100,0,,10,CB4100,cb_intrinsic
CB4103,0,,10,CB4103,cb_intrinsic
CB4122,0,,10,CB4122,cb_intrinsic
CB4125,0,,10,CB4125,cb_intrinsic
CB4137,0,,10,CB4137,cb_intrinsic
CB4164,0,,10,AVLP269_b,cb_intrinsic
CB4181,0,,10,WED042,cb_intrinsic
CB4184,0,,10,AOTU003,cb_intrinsic
CB4187,0,,10,SMP459,cb_intrinsic
CB4243,0,,10,CB4243,cb_intrinsic
"CL328,IB070,IB071",0,,10,CL328,cb_intrinsic
DA2_lPN,0,,10,DA2_lPN,cb_intrinsic
JO-B1_c,0,,10,JO-B1_c,cb_sensory
JO-CA1,0,,10,JO-CA1,cb_sensory
"LAL034,CB2120",0,,10,LAL034,cb_intrinsic
"LC31b,LC31c",0,,10,LC31b,visual_projection
LHAV5a2_a4,0,,10,LHAV5a2_a4,cb_intrinsic
"LHPV5g1_a,SMP270",0,,10,LHPV5g1_a,cb_intrinsic
LHPV6d1,0,,10,LHPV6d1,cb_intrinsic
Li24,0,,10,Li30,ol_intrinsic
PLP042c,0,,10,PLP042_b,cb_intrinsic
"PLP185,PLP186",0,,10,PLP185,cb_intrinsic
SLP036,0,,10,SLP036,cb_intrinsic
SLP295,0,,10,SLP295,cb_intrinsic
"SMP213,SMP214",0,,10,SMP213,cb_intrinsic
SMP406a,0,,10,SMP406_c,cb_intrinsic
TuBu01,0,,10,TuBu01,cb_intrinsic
dorsal_tpGRN,0,,10,dorsal_tpGRN,cb_sensory
AVLP026b,0,,9,AVLP026,cb_intrinsic
AVLP055,0,,9,AVLP055,cb_intrinsic
AVLP469,0,,9,AVLP469,cb_intrinsic
CB.FB2I1,0,,9,FB2K,cb_intrinsic
CB0958a,0,,9,AMMC007,cb_intrinsic
CB0979a,0,,9,AMMC018,cb_intrinsic
"CB1141,CB1285",0,,9,,cb_intrinsic
"CB1159,CB2015,CB2669",0,,9,,cb_intrinsic
"CB1188,CB1887",0,,9,,cb_intrinsic
"CB1302,CB1466",0,,9,AVLP138,cb_intrinsic
CB1382,0,,9,aSP10C_a,cb_intrinsic
"CB1484,CB1869",0,,9,WED118,cb_intrinsic
"CB1519,CB3154",0,,9,,cb_intrinsic
CB1685,0,,9,CB1685,cb_intrinsic
CB1786_c,0,,9,GNG413,cb_intrinsic
"CB1831,CB3225",0,,9,SMP377,cb_intrinsic
"CB2077,CB3082,CB2883",0,,9,,cb_intrinsic
"CB2102,CB2712",0,,9,PLP219,cb_intrinsic
CB2267_c,0,,9,WEDPN17_c,cb_intrinsic
CB2346,0,,9,CB2346,cb_intrinsic
"CB2565,CB3058",0,,9,,cb_intrinsic
"CB2914,CB2984",0,,9,LHPD3a4_b,cb_intrinsic
"CB3431,CB3482",0,,9,,cb_intrinsic
"CB3617,CB2124,CB1495",0,,9,SMP236,cb_intrinsic
CB3984,0,,9,AOTU038,cb_intrinsic
CB3985,0,,9,AOTU039,cb_intrinsic
CB4023,0,,9,CB4023,cb_intrinsic
CB4048,0,,9,PVLP008_a2,cb_intrinsic
CB4051,0,,9,PVLP008_c,cb_intrinsic
CB4061,0,,9,GNG331,cb_intrinsic
CB4088,0,,9,CB4088,cb_intrinsic
CB4121,0,,9,CB4121,cb_intrinsic
CB4134,0,,9,CB4134,cb_intrinsic
CB4170,0,,9,CB4170,cb_intrinsic
CB4178,0,,9,GNG329,cb_intrinsic
"CL086_a,CL086_d",0,,9,CL086_a,cb_intrinsic
FB5S,0,,9,FB5S,cb_intrinsic
"FB7I,FB7G",0,,9,FB7I,cb_intrinsic
JO-B2,0,,9,JO-B2,cb_sensory
JO-CA2,0,,9,JO-CA2,cb_sensory
LHAV5a2_a1,0,,9,LHAV5a2_a1,cb_intrinsic
M_adPNm5,0,,9,M_adPNm5,cb_intrinsic
PS008_a1,0,,9,PS008_a2,cb_intrinsic
PS208b,0,,9,PS208,cb_intrinsic
"SAD005,SAD006",0,,9,SAD005,cb_intrinsic
SAD077,0,,9,SAD077,cb_intrinsic
SIP028,0,,9,SIP028,cb_intrinsic
"SIP069,CB3452",0,,9,SMP377,cb_intrinsic
"SLP104,SLP205",0,,9,SLP104,cb_intrinsic
SLP162,0,,9,SLP162,cb_intrinsic
SLP286,0,,9,SLP286,cb_intrinsic
"SLP287,SLP291",0,,9,SLP291,cb_intrinsic
SMP019,0,,9,SMP019,cb_intrinsic
SMP591,0,,9,SMP591,cb_intrinsic
Sm24,0,,9,Cm27,ol_intrinsic
"WED038b,WED041b",0,,9,WED038,cb_intrinsic
lLN2P_c,0,,9,lLN2P_c,cb_intrinsic
"AN_FLA_GNG_1,AN_FLA_PRW_2",0,,8,ANXXX169,ascending_neuron
AVLP559,0,,8,AVLP559,cb_intrinsic
"CB0286,CB1757,CB2765",0,,8,LHPD3a2_a,cb_intrinsic
"CB0336,CB0796",0,,8,PVLP086,cb_intrinsic
CB0878,0,,8,SMP741,cb_intrinsic
CB0958b,0,,8,AMMC006,cb_intrinsic
"CB0990,CB2640",0,,8,PS324,cb_intrinsic
CB0993,0,,8,CB0993,cb_intrinsic
"CB1084,CB3534",0,,8,,cb_intrinsic
"CB1107,CB1380",0,,8,AVLP481,cb_intrinsic
"CB1248,CB3352,CB1916",0,,8,SLP002,cb_intrinsic
"CB1320,CB2030",0,,8,CRE085,cb_intrinsic
CB1352,0,,8,CB1352,cb_intrinsic
"CB1440,CB3157",0,,8,SLP199,cb_intrinsic
CB1464,0,,8,CB1464,cb_intrinsic
"CB1499,CB3020,CB3315",0,,8,,cb_intrinsic
"CB1539,CB2427,CB2746",0,,8,,cb_intrinsic
CB1548,0,,8,CB1548,cb_intrinsic
"CB1587,CB2683",0,,8,LAL071,cb_intrinsic
"CB1630,CB1860",0,,8,LHAV4a7,cb_intrinsic
CB1759b,0,,8,CB1759b,cb_intrinsic
"CB1764,CB2344",0,,8,,cb_intrinsic
CB1799,0,,8,LHAV6a7,cb_intrinsic
"CB1830,CB2044,CB2474",0,,8,,cb_intrinsic
CB2064,0,,8,CB2064,cb_intrinsic
"CB2128,CB2921",0,,8,,cb_intrinsic
CB2143,0,,8,CB2143,cb_intrinsic
CB2267_b,0,,8,WEDPN17_b,cb_intrinsic
"CB2358,CB3787",0,,8,,cb_intrinsic
CB2433,0,,8,CB2433,cb_intrinsic
CB2531,0,,8,SLP087,cb_intrinsic
CB2678,0,,8,CB2678,cb_intrinsic
CB2690,0,,8,GNG386,cb_intrinsic
CB2784,0,,8,CB2784,cb_intrinsic
"CB2842,CB3009,CB3205",0,,8,LHPD2a1,cb_intrinsic
CB2854,0,,8,LHAV4a5,cb_intrinsic
CB2881b,0,,8,CB2881,cb_intrinsic
"CB2903,CB2930",0,,8,,cb_intrinsic
"CB3310,SMP357",0,,8,SMP357,cb_intrinsic
"CB3501,CB3572",0,,8,SMP350,cb_intrinsic
"CB3859,CB3861",0,,8,AVLP551,cb_intrinsic
CB3953,0,,8,CB3953,cb_intrinsic
CB4068,0,,8,PS323,cb_intrinsic
CB4074,0,,8,PRW010,cb_intrinsic
CB4105,0,,8,CB4105,cb_intrinsic
CB4124,0,,8,CB4124,cb_intrinsic
CB4141,0,,8,CB4141,cb_intrinsic
CB4144,0,,8,WED197,cb_intrinsic
CB4152,0,,8,CB4152,cb_intrinsic
CB4153,0,,8,SLP223,cb_intrinsic
CB4168,0,,8,CB4168,cb_intrinsic
CB4223,0,,8,GNG597,cb_intrinsic
CB4228,0,,8,CB4228,cb_intrinsic
CB4230,0,,8,PS142,cb_intrinsic
CB4231,0,,8,CB4231,cb_intrinsic
CL099,0,,8,CL099,cb_intrinsic
"CRE060,CRE067",0,,8,CRE067,cb_intrinsic
DN1pA,0,,8,DN1pA,cb_intrinsic
DNpe012,0,,8,DNpe012_a,descending_neuron
Dm17,0,,8,Dm17,ol_intrinsic
"FB5R,FB5U",0,,8,FB5R,cb_intrinsic
FB6C,0,,8,FB6C_b,cb_intrinsic
FB6S,0,,8,FB6S,cb_intrinsic
FB9C,0,,8,FB9C,cb_intrinsic
IB087,0,,8,IB087,cb_intrinsic
LAL093a,0,,8,AOTU040,cb_intrinsic
LHAD1d1,0,,8,LHAD1d1,cb_intrinsic
LHAV5a2_a2,0,,8,LHAV5a2_a2,cb_intrinsic
LHAV6c1,0,,8,LHAV6c1,cb_intrinsic
LHPV6a1,0,,8,LHPV6a1,cb_intrinsic
"LTe61,LTe49c",0,,8,LoVP24,visual_projection
M_lvPNm48,0,,8,M_lvPNm48,cb_intrinsic
M_vPNml83,0,,8,M_vPNml83,cb_intrinsic
"PLP026,PLP027",0,,8,PLP026,cb_intrinsic
PLP048,0,,8,PLP048,cb_intrinsic
PLP192,0,,8,PLP192,cb_intrinsic
PVLP133a,0,,8,PVLP133,cb_intrinsic
PVLP133b,0,,8,PVLP133,cb_intrinsic
"PhG7,PhG8,PhG9",0,,8,PhG7,cb_sensory
SMP025a,0,,8,SMP025,cb_intrinsic
"SMP523,SMP524",0,,8,SMP523,cb_intrinsic
"VES051,VES052",0,,8,VES051,cb_intrinsic
WED037,0,,8,WED037,cb_intrinsic
"WED128,WED129",0,,8,WED128,cb_intrinsic
"WED166_c,WED027",0,,8,WED166_d,cb_intrinsic
hDeltaF,0,,8,hDeltaF,cb_intrinsic
mNSC_unknown,0,,8,PI3,cb_endocrine
AN_GNG_121,0,,7,AN05B063,ascending_neuron
"AN_GNG_15,AN_GNG_IPS_4",0,,7,AN07B101_b,ascending_neuron
AVLP060,0,,7,AVLP060,cb_intrinsic
"CB1086,CB3196",0,,7,VES033,cb_intrinsic
"CB1110,CB3327",0,,7,,cb_intrinsic
"CB1150,CB1991",0,,7,SLP015_c,cb_intrinsic
CB1207a,0,,7,CB1207_a,cb_intrinsic
CB1207b,0,,7,CB1207_b,cb_intrinsic
CB1213,0,,7,CB1213,cb_intrinsic
CB1242,0,,7,CB1242,cb_intrinsic
"CB1310,SLP204",0,,7,SLP204,cb_intrinsic
CB1394_d,0,,7,SAD079,cb_intrinsic
CB1546,0,,7,lLN15,cb_intrinsic
"CB1671,CB2138,CB2610",0,,7,SMP718m,cb_intrinsic
"CB1683,CB2146",0,,7,SIP042_b,cb_intrinsic
CB1698,0,,7,SLP171,cb_intrinsic
CB1754,0,,7,WED030_b,cb_intrinsic
"CB1772,CB2169",0,,7,,cb_intrinsic
CB1782,0,,7,CB1782,cb_intrinsic
"CB2010,CB2103",0,,7,,cb_intrinsic
"CB2014,CB2039",0,,7,,cb_intrinsic
"CB2155,CB2477",0,,7,,cb_intrinsic
"CB2349,CB2520",0,,7,,cb_intrinsic
"CB2384,CB3737",0,,7,,cb_intrinsic
"CB2421,CB3145",0,,7,SLP018,cb_intrinsic
CB2507,0,,7,CB2507,cb_intrinsic
CB2527,0,,7,v2LN50,cb_intrinsic
"CB2533,CB2779",0,,7,,cb_intrinsic
CB2589,0,,7,CB2589,cb_intrinsic
"CB2602,CB2617",0,,7,SLP360_b,cb_intrinsic
"CB2791,CB3092",0,,7,LHAV2b4,cb_intrinsic
"CB2893,CB3750",0,,7,,cb_intrinsic
"CB2973,CB2965",0,,7,LHAV4e2_b1,cb_intrinsic
CB3016,0,,7,CB3016,cb_intrinsic
"CB3034,CB3079",0,,7,SLP086,cb_intrinsic
"CB3048,CB3280",0,,7,,cb_intrinsic
CB3055,0,,7,CB3055,cb_intrinsic
"CB3125,CB3166",0,,7,aIPg10,cb_intrinsic
CB3556,0,,7,CB3556,cb_intrinsic
CB3928,0,,7,CL087,cb_intrinsic
CB4000,0,,7,PS005_c,cb_intrinsic
CB4050,0,,7,PVLP008_c,cb_intrinsic
CB4097,0,,7,CB4097,cb_intrinsic
CB4101,0,,7,CB4101,cb_intrinsic
CB4102,0,,7,CB4102,cb_intrinsic
CB4114,0,,7,CB4114,cb_intrinsic
CB4123,0,,7,CB4123,cb_intrinsic
CB4132,0,,7,CB4132,cb_intrinsic
CB4151,0,,7,CB4151,cb_intrinsic
CB4176,0,,7,CB4176,cb_intrinsic
CB4194,0,,7,CB4194,cb_intrinsic
CB4205,0,,7,CB4205,cb_intrinsic
CB4219,0,,7,M_lPNm13,cb_intrinsic
CL086_b,0,,7,CL086_b,cb_intrinsic
"CL301,CL302",0,,7,CL301,cb_intrinsic
ER3d,0,,7,ER3d_e,cb_intrinsic
ITP,0,,7,ITP,cb_endocrine
JO-A1,0,,7,JO-A1,cb_sensory
LB2a-b,0,,7,LB2a,cb_sensory
LHAV2b10,0,,7,LHAV2b10,cb_intrinsic
LHAV2g2_a,0,,7,LHAV2g2_a,cb_intrinsic
LHAV7a4a,0,,7,LHAV7a4,cb_intrinsic
"LHPV2c2a,LHPV2c2b",0,,7,LHPV2c2,cb_intrinsic
"LHPV4a5,LHPV4k1",0,,7,LHPV4a3,cb_intrinsic
"LT53,PLP098",0,,7,LoVP50,visual_projection
"MBON25,MBON34",0,,7,MBON25-like,cb_intrinsic
M_lvPNm45,0,,7,M_lvPNm45,cb_intrinsic
PLP086b,0,,7,PLP086,cb_intrinsic
PS087b,0,,7,PS087,cb_intrinsic
PS282,0,,7,PS282,cb_intrinsic
PVLP037,0,,7,PVLP037,cb_intrinsic
SMP592,0,,7,SMP592,cb_intrinsic
Sm33,0,,7,Cm25,ol_intrinsic
VC3_adPN,0,,7,VC3_adPN,cb_intrinsic
lLN2P_a,0,,7,lLN2P_a,cb_intrinsic
"lLN9,lLN17a",0,,7,lLN9,cb_intrinsic
"ANG_GNG_94,AN_GNG_117",0,,6,AN17A015,ascending_neuron
"AN_GNG_1,AN_GNG_87,AN_GNG_140",0,,6,AN17A014,ascending_neuron
AN_GNG_148,0,,6,AN08B099_c,ascending_neuron
"AN_GNG_43,AN_GNG_83",0,,6,AN07B005,ascending_neuron
"AN_GNG_SAD_29,AN_GNG_SAD_35",0,,6,AN05B100,ascending_neuron
"AN_IPS_GNG_6,AN_GNG_172",0,,6,AN07B072_e,ascending_neuron
"AN_PRW_FLA_1,AN_SAD_FLA_1,AN_FLA_PRW_1",0,,6,AN27X018,ascending_neuron
"ATL017,ATL018",0,,6,ATL018,cb_intrinsic
AVLP069_b,0,,6,AVLP069_b,cb_intrinsic
AVLP069_c,0,,6,AVLP069_c,cb_intrinsic
AVLP187a,0,,6,AVLP187,cb_intrinsic
AVLP235,0,,6,AVLP235,cb_intrinsic
AVLP256,0,,6,AVLP256,cb_intrinsic
AVLP265a,0,,6,AVLP265,cb_intrinsic
AVLP269_a,0,,6,AVLP269_a,cb_intrinsic
CB.FB2E0,0,,6,FB2G_b,cb_intrinsic
CB.FB2E9,0,,6,FB2I_a,cb_intrinsic
"CB0027,SAD023",0,,6,SAD023,cb_intrinsic
CB0158,0,,6,PVLP068,cb_intrinsic
"CB0279,CB1725",0,,6,,cb_intrinsic
"CB0398,CB2417",0,,6,WED077,cb_intrinsic
"CB0719,CB2276",0,,6,CL054,cb_intrinsic
CB0929,0,,6,CB0929,cb_intrinsic
"CB0948,CB3284",0,,6,,cb_intrinsic
"CB0965,CB3181",0,,6,,cb_intrinsic
"CB1006,CB2932",0,,6,SIP042_a,cb_intrinsic
CB1007,0,,6,CB1007,cb_intrinsic
CB1020,0,,6,CB1020,cb_intrinsic
CB1036,0,,6,GNG239,cb_intrinsic
CB1051,0,,6,SMP358,cb_intrinsic
CB1054,0,,6,SMP268,cb_intrinsic
CB1056,0,,6,CB1056,cb_intrinsic
"CB1083,CB2220,CB3083",0,,6,SMP489,cb_intrinsic
CB1087,0,,6,CB1087,cb_intrinsic
"CB1102,CB1328",0,,6,,cb_intrinsic
CB1112,0,,6,AVLP261_a,cb_intrinsic
"CB1143,CB1692",0,,6,WED117,cb_intrinsic
CB1160,0,,6,CB1160,cb_intrinsic
"CB1221,CB3628",0,,6,AVLP412,cb_intrinsic
CB1230,0,,6,PRW041,cb_intrinsic
"CB1259,CB3589",0,,6,aSP10B,cb_intrinsic
CB1375,0,,6,LHPV2b4,cb_intrinsic
CB1391,0,,6,CB1391,cb_intrinsic
CB1434,0,,6,CB1434,cb_intrinsic
"CB1468,CB1790",0,,6,,cb_intrinsic
CB1470,0,,6,GNG620,cb_intrinsic
CB1479a,0,,6,GNG427,cb_intrinsic
"CB1485,CB3214,CB3405",0,,6,,cb_intrinsic
CB1506,0,,6,SMP737,cb_intrinsic
CB1529,0,,6,CB1529,cb_intrinsic
CB1593,0,,6,CB1593,cb_intrinsic
CB1670,0,,6,SLP178,cb_intrinsic
CB1684,0,,6,CB1684,cb_intrinsic
CB1709,0,,6,SMP220,cb_intrinsic
CB1752,0,,6,CB1752,cb_intrinsic
